Start a new record at 2019-01-23 17:30:09
-------------Rand S_w-------------2019-01-23 17:30:10
1.064	1.976	2	33.5884	0.249142	0.611293	0.238668	0.179183
1.064	1.976	2	30.6156	0.225932	0.971617	0.246599	0.180198
1.064	1.976	2	30.9303	0.237682	0.691754	0.220183	0.180295
1.064	1.976	2	30.0957	0.195439	0.476922	0.0397973	0.180386
1.064	1.976	2	33.4445	0.224191	0.927292	0.235233	0.178827
1.064	1.976	2	33.7664	0.202612	1.02691	0.138749	0.178495
1.064	1.976	2	30.756	0.215169	0.742349	0.144277	0.180155
1.064	1.976	2	34.5734	0.209421	0.504157	0.0875979	0.17842
1.064	1.976	2	29.9794	0.244442	1.01301	0.358168	0.180591
1.064	1.976	2	30.8942	0.214063	0.972122	0.184053	0.179986
1.064	1.976	2	34.3565	0.179989	0.633745	0.00694102	0.178039
1.064	1.976	2	35.4003	0.241659	0.974202	0.348768	0.177951
1.064	1.976	2	30.3576	0.254193	0.65102	0.264563	0.180742
1.064	1.976	2	29.7113	0.189276	0.716177	0.0352347	0.1804
1.064	1.976	2	29.5149	0.206386	0.609403	0.0864622	0.180742
1.064	1.976	2	34.1631	0.213682	0.772643	0.152437	0.178471
1.064	1.976	2	35.2923	0.213531	0.693166	0.138524	0.177966
1.064	1.976	2	33.0591	0.252324	1.0317	0.421677	0.179115
1.064	1.976	2	34.7108	0.20885	0.813016	0.140127	0.178146
1.064	1.976	2	32.2493	0.214936	1.04856	0.208337	0.17931
1.064	1.976	2	35.6431	0.239378	0.754394	0.260362	0.17796
1.064	1.976	2	31.879	0.258619	0.628438	0.274167	0.180063
1.064	1.976	2	31.6697	0.200925	0.758581	0.0902157	0.179569
1.064	1.976	2	35.6414	0.186716	0.970599	0.0505845	0.177467
1.064	1.976	2	33.9791	0.26263	0.982038	0.46093	0.178738
1.064	1.976	2	35.2663	0.24441	0.951153	0.354553	0.178043
1.064	1.976	2	34.0608	0.191873	0.772763	0.0587689	0.178313
1.064	1.976	2	30.0024	0.25072	0.756959	0.292854	0.18078
1.064	1.976	2	32.8686	0.217841	0.674314	0.14542	0.179196
1.064	1.976	2	32.4726	0.262755	0.919621	0.426402	0.179518
1.064	1.976	2	33.8342	0.218195	0.979996	0.217403	0.178579
1.064	1.976	2	32.0059	0.205342	0.777941	0.112285	0.179442
1.064	1.976	2	34.0634	0.193961	0.690157	0.0603843	0.178356
1.064	1.976	2	29.7446	0.246774	0.719696	0.262004	0.180913
1.064	1.976	2	29.4448	0.217762	0.970823	0.199006	0.180717
1.064	1.976	2	32.1288	0.215265	0.766199	0.152786	0.179476
1.064	1.976	2	33.3326	0.229449	0.888714	0.2509	0.178933
1.064	1.976	2	34.5945	0.2114	0.957536	0.178578	0.178171
1.064	1.976	2	33.9751	0.220951	0.818475	0.194093	0.178598
1.064	1.976	2	35.2977	0.242884	1.13244	0.413327	0.177939
1.064	1.976	2	30.7836	0.224279	0.474495	0.115109	0.180493
1.064	1.976	2	29.7569	0.216923	0.774895	0.15565	0.180639
1.064	1.976	2	34.2138	0.207069	0.486692	0.0776461	0.178579
1.064	1.976	2	34.4292	0.222467	0.980091	0.242674	0.178316
1.064	1.976	2	30.2899	0.242426	0.642284	0.219425	0.180695
1.064	1.976	2	32.9924	0.258018	0.767278	0.336507	0.179357
1.064	1.976	2	35.2935	0.180163	0.362895	0.00519491	0.17762
1.064	1.976	2	33.2126	0.227913	0.761963	0.207918	0.179054
1.064	1.976	2	31.6787	0.244807	0.766084	0.276301	0.179917
1.064	1.976	2	29.347	0.195518	0.996652	0.0823547	0.180596
1.064	1.976	2	31.8614	0.205423	0.928222	0.134258	0.179465
1.064	1.976	2	34.768	0.198115	0.491585	0.0550306	0.178169
1.064	1.976	2	30.1313	0.224959	1.06739	0.263686	0.180394
1.064	1.976	2	30.7168	0.189955	0.393682	0.0216987	0.180032
1.064	1.976	2	32.9037	0.254952	0.938136	0.396164	0.179255
1.064	1.976	2	32.9977	0.217366	0.854843	0.183058	0.179029
1.064	1.976	2	32.3782	0.207764	0.409735	0.0642947	0.179584
